 LELAND; HARRY;;;;
 LENO; JAY;;;;
 LEO;DANIEL RADFORD;;;;
 LEO II;;;;;
 LEONARD; DR.;;;;
 LEONINUS;;;;;
 LEONUS;LIONUS [INHUMAN];;;;
 LEOPOLD; ARCHER;;;;
 LEQUARRE; GERRY;;;;
 LESTRADE; DR.;;;;
 LETHA;;;;;
 LETTERMAN; DAVID;;;;
 LEVAN;;;;;
 LEVESSEUR; LARENT;;;;
 LEVIATHAN;;;;;
 LEVIATHAN II;EDWARD COBERT;;;;
 LEVIATHAN IV;;;;;
 LEVIATHAN V;;;;;
 LEVIATHAN VI;;;;;
 LEVIN; MAJOR DEBRA;;;;
 LEVINE; ABBY;;;;
 LEVITICUS;;;;;
 LEWIS; DET. GARON;;;;
 LEWIS; DEVON;;;;
 LEWIS; SHIRLEY WASHINGTON;;;;
 LIBERATOR;PRINCE TRISTAN;;;;
 LIBERTY GIRL;BEV;;;;
 LIBRA;GUSTAV BRANDT;;;;
 LIBRA III;;;;;
 LIBRA IV;;;;;
 LIBRITO;;;;;
 LICH;;;;;
 LIFEFORCE;;;;;
 LIFELINE;DEACON;;;;
 LIGHT;;;;;
 LIGHTMASTER;EDWARD LANSKY;;;;
 LIGHTNING FIST;;;;;
 LIGHTNINGBOLT II;RAND;;;;
 LIGHTSPEED;JULIE POWER;;;;
 LILANDRA NERAMANI [SHI'AR];;;;;
 LILITH;ANGEL O'HARA;LILY DRAKE;;;
 LILITH II;;;;;
 LILLIAN; BEA;;;;
 LIN; MEI;;;;
 LIN; PAULA;;;;
 LINAK;;;;;
 LINCOLN; WILLIAM WILLIE;;;;
 LINK;;;;;
 LIONMANE;GEN. LO CHIEN;;;;
 LIPSCOMB; DR. ANGELA;;;;
 LIPTON; LAURA;;;;
 LIPTON; MILES;;;;
 LIPTON; TRENTON III;;;;
 LITTLE; ABNER;;;;
 LITTLETREE; LINDA;;;;
 LITTLEWING; SUSIE;;;;
 LIVEWIRE;RANCE PRESTON;;;;
 LIVING ERASER;;;;;
 LIVING LASER;ARTHUR PARKS;;;;
 LIVING LIGHTNING;MIGUEL SANTOS;;;;
 LIVING MONOLITH;AHMET ABDOL;;;;
 LIVING MUMMY;;;;;
 LIVING TRIBUNAL;;;;;
 LIZARD;DR. CURTIS CONNORS;;;;
 LIZARD II;;;;;
 LLAN;;;;;
 LLOIGOROTH;;;;;
 LLYRA;LLYRA MORRIS;;;;
 LLYRON;;;;;
 LO; JIMMY;;;;
 LOBLOLLY;;;;;
 LOBO;;;;;
 LOBO II;;;;;
 LOBO III;;;;;
 LOBO; CARLOS;;;;
 LOBO; EDUARDO;;;;
 LOBO; LUCKY;;;;
 LOCKDOWN;;;;;
 LOCKE; DR. ALEXANDER M.;;;;
 LOCKE; DR. CASSANDRA;;;;
 LOCKER; MR.;;;;
 LOCKHART;;;;;
 LOCKHEED;;;;;
 LOCKHEED ; MUTANT X-VERSE;;;;
 LOCKJAW [INHUMAN];;;;;
 LOCKLIN; BEN;;;;
 LOCKLIN; GENERAL MERRIWETHER;;;;
 LOCOMOTIVE BREATH;LAZLO MAGZEL;;;;
 LOCUS;;;;;
 LOCUST;;;;;
 LODESTONE;ANDREA;;;;
 LOGA;;;;;
 LOGA II;;;;;
 LOGAN; WAYNE;;;;
 LOGOS;;;;;
 LOHAN; PETER;;;;
 LOKI [ASGARDIAN];;;;;
 LOMENZO; NICOLE;;;;
 LONGARM;;;;;
 LONGBOW;AMELIA GREER;;;;
 LONGBOW; DESIREE;;;;
 LONGSHOT;;;;;
 LONKARR;;;;;
 LOOP;;;;;
 LOOPNER; LEXINGTON;;;;
 LOOTER;NORTON G. FESTER;;;;
 LOPEZ; ANGELA;;;;
 LOPEZ; ANTONIO;;;;
 LOPEZ; DONNA;;;;
 LOPEZ; JOSE;;;;
 LOPEZ; MARIA;;;;
 LOPEZ; MARIA II;;;;
 LOPEZ; SALMA;;;;
 LOR; KONA;;;;
 LORD BALDAR;;;;;
 LORD CHAOS;;;;;
 LORD GASPAR;;;;;
 LORD KARNAJ;;;;;
 LORD LEADER;;;;;
 LORD OF LIGHT;BOWEN;;;;
 LORD TEMPLAR;;;;;
 LORD YARU;;;;;
 LORELEI;;;;;
 LORELEI II;MELODI [ASGARDIAN];;;;
 LORVEX;;;;;
 LOVE;;;;;
 LOVECCHIO; ARGUS;;;;
 LOVEJOY; FRANKLIN;;;;
 LOWELL; DR.;;;;
 LU; MR.;;;;
 LUBENSKI; NATE;;;;
 LUBOWSKI; LUGWRENCH;;;;
 LUCAS;;;;;
 LUCAS; JAMES;;;;
 LUCAS; JAMES JR.;;;;
 LUCIFER;;;;;
 LUCIFER II;;;;;
 LUCIFER; REV.;;;;
 LUDI;;;;;
 LUDLUM; ROSS;;;;
 LULLABY;FELICITY HOPKINS CROSS;;;;
 LUMINOR;;;;;
 LUMLEY; JUDY;;;;
 LUMP;;;;;
 LUMPKIN; WILHEMINA BILLIE;;;;
 LUMPKIN; WILLIAM WILLIE;;;;
 LUMPKIN; WILLIE ; TIMESLIDE;;;
 LUNA;LUNA MAXIMOFF [INHUMAN];;;;
 LUNATIK;ARISEN TYRK;;;;
 LUNATIK II;;;;;
 LUPE;;;;;
 LUPO;;;;;
 LURKING UNKNOWN;;;;;
 LYJA LAZERFIST [SKRULL];;;;;
 LYLLA;;;;;
 LYNN; NORMA;;;;
 LYNNE; MONICA;;;;
 LYTH'KA; COMMANDER;;;;
 M;;;;;
 M'DAKA;;;;;
 M'KAMBA;;;;;
 M'KUMBA;;;;;
 M'REEL;;;;;
 M-80;SAYURI KYOTO;;;;
 M-PLATE;;;;;
 MAA-GOR;;;;;
 MACE;;;;;
 MACENDALE; JASON JR.;;;;
 MACENDALE; KAREN;;;;
 MACHETE;FERDINAND LOPEZ;;;;
 MACHINE MAN;X-51;;;;
 MACINTOSH; ANN;;;;
 MACKAY; AILSA;;;;
 MACKAY; MURDO;;;;
 MACKENZIE; AL;;;;
 MACKENZIE; DR. NEIL;;;;
 MACLAIN; DR. MYRON;;;;
 MACON; ANGELO;;;;
 MACRAE; TRUTH;;;;
 MACTAGGART; JOE;;;;
 MACTAGGERT; MOIRA KINROSS;;;;
 MACTAGGART; MOIRA ; MUTANT X-VERSE;;;
 MAD DOG;COLONEL BUZZ BAXTER;;;;
 MAD VIKING;KNUT CAINE;;;;
 MADAME HYDRA VI;;;;;
 MADAME MASQUE;GIULIETTA KRISTINA NEFARIA;WHITNEY FROST;BIG M;KRISSY;
 MADAME MASQUE II;;;;;
 MADAME MASQUE III;;;;;
 MADAME MASQUE IV;;;;;
 MADAME MASQUE V;;;;;
 MADAME MASQUE VI;;;;;
 MADAME MENACE;SUNSET BAIN;;;;
 MADAME QWA;;;;;
 MADAME ROSE;;;;;
 MADAME SLAY;;;;;
 MADAME WEB;CASSANDRA WEBB;;;;
 MADCAP;;;;;
 MADDEN; CHET;;;;
 MADDICKS; ARTHUR ARTIE;;;;
 MADDICKS; NADINE;;;;
 MADDICKS; PROFESSOR CARL;;;;
 MADISON; TAYLOR;;;;
 MADMAN;PHIL STERNS;;;;
 MADSDEN; TREVOR;;;;
 MAELEN;;;;;
 MAELSTROM;MALCOLM STROMBERG;;;;
 MAESTRO;;;;;
 MAGDALENE;MARISSA DARROW;;;;
 MAGGOTT;JAPHETH;;;;
 MAGIC;;;;;
 MAGIK;ILLYANA RASPUTINA;;;;
 MAGMA;AMARA AQUILLA;ALLISON CRESTMERE;;;
 MAGMA II;JONATHAN DARQUE;;;;
 MAGNESIUM;;;;;
 MAGNETO;MAGNUS;ERIC LENSHERR;;;
 MAGNETO ; MUTANT X-VERSE;;;;
 MAGNIR;;;;;
 MAGNOR;;;;;
 MAGNUM; MOSES;;;;
 MAGNUS;;;;;
 MAGOG;;;;;
 MAGOG II;;;;;
 MAGRUDER; ALLIE;;;;
 MAGUIRE;;;;;
 MAGUS;;;;;
 MAGUS II;;;;;
 MAHA YOGI;;;;;
 MAHKIZMO;;;;;
 MAHONEY; GINNY;;;;
 MAINFRAME;IAN WAJLER;;;;
 MAINFRAME II;;;;;
 MAINSPRING;;;;;
 MAJCOMB; RENEE;;;;
 MAJESTON ZELIA;;;;;
 MAJOR DOMO;;;;;
 MAJOR LOVE;;;;;
 MAJOR MAPLELEAF;LOUIS SADLER;;;;
 MAJOR VICTORY;MAJ. VANCE ASTRO;;;;
 MAJOWSKI; SAM MOTHER;;;;
 MAKKARI;MIKE KHARY;INVISIBLE MAN;ADAM CLAYTON;JAKE CURTISS;MICHAEL
 MAKO;;;;;
 MALACHI;;;;;
 MALAN Sometimes spelled Malen;;;;;
 MALEKITH;MALCOLM KEITH [ELF];;;;
 MALEVOLENCE;;;;;
 MALICE;;;;;
 MALICE II;;;;;
 MALICE III;;;;;
 MALICE IV;;;;;
 MALICE V;NAKIA;;;;
 MALONE; JULIUS;;;;
 MALOVICK;;;;;
 MALPHER; KATHY;;;;
 MALPRACTICE;;;;;
 MALTESE;;;;;
 MALTZ;;;;;
 MALUS; DR. KARL;;;;
 MAM'SELLE HEPZIBAH;;;;;
 MAN-APE;M'BAKU;;;;
 MAN-BEAST;;;;;
 MAN-BULL;BULL TAURUS;;;;
 MAN-KILLER;KATRINA LUISA VAN HORN;;;;
 MAN-MOUNTAIN MARKO;;;;;
 MAN-OF-WAR;;;;;
 MAN-SPIDER ; MUTANT X-VERSE;PETER PARKER;;;
 MAN-SPIDER CLONE ; MUTANT X-VERSE;BEN REILLY;;;
 MAN-THING;THEODORE TED SALLIS;;;;
 MANACLE;;;;;
 MANAT;;;;;
 MANBOT;BERNIE LACHENAY;;;;
 MANDARIN;;;;;
 MANDARIN; JAMES;;;;
 MANDRILL;HENSLEY FARGUS;;;;
 MANELLI; DINO;;;;
 MANGLER;;;;;
 MANGOG;;;;;
 MANH; COY LEONG XUI;;;;
 MANH; COY NGA;;;;
 MANH; COY TRANH;;;;
 MANIKIN;DR. WHITMAN KNAPP;;;;
 MANIPULATOR;;;;;
 MANITOU;;;;;
 MANN; DR. J. VERNON JAVA;;;;
 MANNING; DR.;;;;
 MANNING; ERIKA;;;;
 MANNING; JANICE;;;;
 MANIPULATOR II;;;;;
 MANOLIS; LT. NICK;;;;
 MANSLAUGHTER;;;;;
 MANT;ERNEST;;;;
 MANTA;;;;;
 MANTIS;? BRANDT;;;;
 MANTIS (SPACE PHANTOM);;;;;
 MANTLO; BILL;;;;
 MANTONE; JORGE;;;;
 MANX;;;;;
 MARAUD;;;;;
 MARAUDER;;;;;
 MARAUDER II;;;;;
 MARCEAUX; BELIZE;;;;
 MARCEAUX; THEOREN;;;;
 MARCHALLA;;;;;
 MARCHALLA II;;;;;
 MARGOYLE;;;;;
 MARIK;;;;;
 MARILLA [INHUMAN];;;;;
 MARIN; DR.;;;;
 MARIONETTE;MARI;;;;
 MARISSA (OF GENE-TECH);;;;;
 MARISTA;;;;;
 MARITA;;;;;
 MARKED MAN;;;;;
 MARKO; KURT;;;;
 MARKS; DR. SHIELA;;;;
 MARLES; DR. THOMAS;;;;
 MARLEY; MITCH MADMAN;;;;
 MARLOPOLIS; EDGAR;;;;
 MARLOWE; STEVE;;;;
 MARLOWE; STEVE JR.;;;;
 MARRERO; ED;;;;
 MARRINA;MARRINA SMALLWOOD;;;;
 MARROW;SARAH ;;;;
 MARRS; DESMOND;;;;
 MARRS(-PAYNE); PHOEBE;;;;
 MARSHALL; GRANT;;;;
 MARTELL; SHIELD AGENT KIRBY;;;;
 MARTHA;;;;;
 MARTIN; ASHLEY;;;;
 MARTIN; TERI;;;;
 MARTINELLI; VINCENT VIC;;;;
 MARTINEX;;;;;
 MARTINEZ; AKASHA;;;;
 MARTINEZ; ALITHA;;;;
 MARTINEZ; CARMELLO;;;;
 MARTINEZ; ISADORA;;;;
 MARTINEZ; LINETTE;;;;
 MARTINEZ; MR.;;;;
 MARTINEZ; MRS.;;;;
 MARTINS;;;;;
 MARTS; MR.;;;;
 MARVEL BOY;MARTIN BURNS;;;;
 MARVEL BOY II;MARTIN BURNS II;;;;
 MARVEL BOY III;ROBERT GRAYSON;;;;
 MARVEL BOY VI;;;;;
 MARVEL BOY VII;DAVID BANK;;;;
 MARVEL BOY VIII;NOH-VARR;;;;
 MARVEL GIRL;JEAN GREY SUMMERS;;;;
 MARVEL GIRL II;VALERIA VON DOOM;;;;
 MARVEL GIRL DOPPELGANGER;;;;;
 MARVEL GIRL DOPPELGANGER II;;;;;
 MARVEL WOMAN ; MUTANT X-VERSE;MADELYNE PRYOR-SUMMERS ;;;
 MARX;;;;;
 MARX; DR.;;;;
 MASKED MARAUDER;FRANK FARNUM;MR. DUNN;;;
 MASON; JOHN;;;;
 MASON; LOUISE;;;;
 MASON; WANDA;;;;
 MASQUE;;;;;
 MASTER;ESHU;;;;
 MASTER ELO;;;;;
 MASTER KHAN;TYRONE KING;;;;
 MASTER LINK;WILLIS HAYWORTH;;;;
 MASTER MAN;WILHELM LOHMER GSINV 1;;;;
 MASTER MAN II;ALEXANDER;;;;
 MASTER MENACE;DR. EMIL BURBANK;;;;
 MASTER MOLD;;;;;
 MASTER MOLD II;;;;;
 MASTER MOLD III;;;;;
 MASTER MONARCH;;;;;
 MASTER OF VENGEANCE;;;;;
 MASTER OM;;;;;
 MASTER ORDER;;;;;
 MASTER PANDEMONIUM;MARTIN PRESTON;;;;
 MASTER PROGRAMMER;;;;;
 MASTER ZEI;;;;;
 MASTERBLASTER;;;;;
 MASTERMIND;JASON WYNGARDE;;;;
 MASTERMIND II;BOWERS;;;;
 MASTERMIND III;;;;;
 MASTERMIND IV;MARTINIQUE JASON;;;;
 MASTERMIND V;;;;;
 MASTERS; ALICIA REISS;;;;
 MASTERS; DR. AUGUST;;;;
 MASTERSON; KEVIN;;;;
 MASTIFF;;;;;
 MASTIFF; MINNIE;;;;
 MASTON-DAR;;;;;
 MATADOR;MANUEL ELOGANTO;;;;
 MATHEMANIC;THOMAS SORENSON;;;;
 MAULER;BRENDAN DOYLE;;;;
 MAUVIUS;;;;;
 MAVERICK;CHRISTOPHER NORD;DAVID NORTH;;;
 MAX;;;;;
 MAX II;;;;;
 MAXIMOFF; DJANGO;;;;
 MAXIMUS [INHUMAN];;;;;
 MAXOV;;;;;
 MAXWELL; DR. WILFRED;;;;
 MAXWELL; MORRIS;;;;
 MAXXAM;;;;;
 MAYE; APRIL;;;;
 MAYHEM;DET. BRIGID O'REILLY;;;;
 MCBRIDE; BEATRICE;;;;
 MCBRIDE; MARTHA;;;;
 MCCABE; LINDSAY;;;;
 MCCABE; NINA;;;;
 MCCALL; MEREDITH ; TIMESLIDE;;;
 MCCAMBRIDGE; MEGAN;;;;
 MCCORMICK; BARRY;;;;
 MCCORMICK; FIONA;;;;
 MCCOURT; ALLISON;;;;
 MCCOY; EDNA ANDREWS;;;;
 MCCOY; NORTON;;;;
 MCCULLOUGH; DR. ANDREW;;;;
 MCDONNELL; OSCAR;;;;
 MCDOWELL; SCOTTY;;;;
 MCELROY; JAMES;;;;
 MCGIVENEY; BULL;;;;
 MCGRILL; MARY;;;;
 MCHELE; JEREMY;;;;
 MCKEEVER; TINY;;;;
 MCKENNA-DRAKE; MARLENE;;;;
 MCKENZIE; LEON;;;;
 MCKENZIE; LEONARD;;;;
 MCKENZIE; LYDIA;;;;
 MCKENZIE; SCARLETT;;;;
 MCKNIGHT; BOB;;;;
 MCLAREN; MEGAN;;;;
 MCLEISH;;;;;
 MCMURRAY; YVONNE;;;;
 MCNAIR; TAD;;;;
 MCPHAIL; NATALIE;;;;
 MCPHEE; LOUIE;;;;
 MCPHERSON; LING;;;;
 MCSHANE; PATRICK;;;;
 MEACHUM; HAROLD;;;;
 MEACHUM; JOY;;;;
 MEACHUM; WARD;;;;
 MEAGHER; TYLER;;;;
 MEANY;;;;;
 MEATMARKET;;;;;
 MECHADOOM;;;;;
 MECHAMAGE;;;;;
 MEDEA;;;;;
 MEDINA; ANALISA MARISOL SOTO;;;;
 MEDUSA;MEDUSALITH AMAQUELIN [INHUMAN];;;;
 MEDUSA II;;;;;
 MEDUSA ; MUTANT X-VERSE;;;;
 MEEK;;;;;
 MEER; MAX;;;;
 MEGA MAX;;;;;
 MEGATAK;;;;;
 MEGGAN;;;;;
 MEGGAN 2013;;;;;
 MELLACE; LUCY SANTINI;;;;
 MELLACE; TONY;;;;
 MELLENCAMP;;;;;
 MELTER;BRUNO HORGAN;;;;
 MELTER II;BRUNO HORGAN II;;;;
 MELTON; LORRIE;;;;
 MEMBRAIN;;;;;
 MEME;;;;;
 MENDELSON; DR. MACK;;;;
 MENDICUS;;;;;
 MENDOSA; EMILIO;;;;
 MENGOCHAUZERAUS; GRIGORI;;;;
 MENGOCHAUZERAUS; STANISLAUS;;;;
 MENKEN; DONALD L.;;;;
 MENNINGER; CLARA;;;;
 MENTALLO;;;;;
 MENTOR;ALARS [ETERNAL];;;;
 MENTOR II;;;;;
 MENTUS;;;;;
 MEPHISITOID;;;;;
 MEPHISTA;;;;;
 MEPHISTO;;;;;
 MERCADO; JOY;;;;
 MERCURY;;;;;
 MERCURY II;;;;;
 MERCURY III;;;;;
 MERCY;;;;;
 MERENGUES; SMOOTH MANNY;;;;
 MERIDIAN; DR. ROBERT;;;;
 MERLIN;;;;;
 MERLYN;;;;;
 MERREE;;;;;
 MERRIAN;;;;;
 MERRYWEATHER; IRENE;;;;
 MESMERO;;;;;
 MESSENGER; TOBIAS;;;;
 METABO;;;;;
 METALSLASH;;;;;
 METEORITE;;;;;
 METEORITE III;VALERIE BARNHARDT;;;;
 METOXO;;;;;
 MEXXA RIEN;;;;;
 MIBA;;;;;
 MICAWBER; TRISTRAM;;;;
 MICHAELS; DAWN;;;;
 MICHEL; RAFE;;;;
 MICHELLE;;;;;
 MICO; RODOLFO;;;;
 MICROCHIP;LINUS LIEBERMAN   ;BART   ;;;
 MICROMAX;SCOTT WRIGHT;;;;
 MIDAS;;;;;
 MIDGARD SERPENT;;;;;
 MIDGET;;;;;
 MIDNIGHT;M'NAI;;;;
 MIDNIGHT III;JEFFREY WILDE;;;;
 MIDNIGHT'S FIRE;;;;;
 MIDWIFE;;;;;
 MIESHO;;;;;
 MIFUNE; DR.;;;;
 MIKHLO;;;;;
 MILAN;;;;;
 MILLENIUS;;;;;
 MILLENNIUM MONARCH;;;;;
 MILLER; FRANK;;;;
 MILLER; CHRIS;;;;
 MILLER; STACI MURPHY;;;;
 MILLER; TRACE;;;;
 MIMIC;CALVIN RANKIN;;;;
 MIND'S EYE;MEACHAM;;;;
 MINDBLAST;;;;;
 MINDMELD;;;;;
 MINDSINGER;GREGOR;;;;
 MINDSTORM;;;;;
 MINDWAVE;;;;;
 MINDWORM;WILLIAM TURNER;;;;
 MINERVA [KREE];;;;;
 MINI MAX;;;;;
 MINISTER BLOOD;;;;;
 MINSTER HOARD;;;;;
 MINISTER TOME;;;;;
 MINOR DOMO;;;;;
 MINOTAUR;;;;;
 MINOTAUR II;;;;;
 MINOTAUR III;;;;;
 MINOTAURUS;;;;;
 MINXI [INHUMAN];;;;;
 MIRACLE MAN;;;;;
 MIRAGE;;;;;
 MIRAGE II;DANIELLE MOONSTAR ;;;;
 MIRAGE III;MARGE;;;;
 MISFIT;;;;;
 MISS AMERICA;MADELINE JOYCE FRANK;;;;
 MISS ITCH;BLISS;;;;
 MISS LOCKE;;;;;
 MISS MASS;;;;;
 MISS SACCHARINE;;;;;
 MISS THING;MARY;;;;
 MISSING LINK;;;;;
 MISSING LINK II;RAY MORGAN;;;;
 MIST;;;;;
 MIST MISTRESS;;;;;
 MISTER CLEAN;;;;;
 MISTER HYDE;CALVIN ZABO;;;;
 MISTY;VINCENTE;;;;
 MITCHELL; ROBERT;;;;
 MO;;;;;
 MO MONEY;;;;;
 MOBIUS;;;;;
 MOBIUS; DR.;;;;
 MOCKINGBIRD;DR. BARBARA BOBBI MORSE;HUNTRESS;;;
 MODAM;;;;;
 MODEM;;;;;
 MODINE; REP. BERNARD;;;;
 MODOK;GEORGE TARLETON;;;;
 MODRED THE MYSTIC;;;;;
 MODT;;;;;
 MODULAR MAN;STEPHEN WEEMS;;;;
 MOJO;;;;;
 MOJO II;;;;;
 MOK;;;;;
 MOLE;;;;;
 MOLE MAN;HARVEY RUPERT ELDER;;;;
 MOLE MAN ; MUTANT X-VERSE;;;;
 MOLECULE MAN;OWEN REECE;;;;
 MOLGOTHA;;;;;
 MOLLE; DR.;;;;
 MOLTEN MAN;MARK RAXTON;;;;
 MOLTO;;;;;
 MONDO;;;;;
 MONDO II;;;;;
 MONGOOSE;;;;;
 MONGRAIN; ALISON;;;;
 MONGU;;;;;
 MONMOUTH;;;;;
 MONOCLE;;;;;
 MONSTER FROM THE LOST LAGOON;;;;;
 MONSTROID;BALIOX;7NH54;;;
 MONTANA;;;;;
 MONTANA II;;;;;
 MONTENEGRO;;;;;
 MONTESI; VICTORIA;;;;
 MONTGOMERY;;;;;
 MONTGOMERY; SIR BERNARD LAW;;;;
 MONTOYA; JULIO;;;;
 MONTOYA; MARIA;;;;
 MOODY; RUNYAN;;;;
 MOOMJI; INDRIES;;;;
 MOON KNIGHT;MARC SPECTOR;STEVEN GRANT;JAKE LOCKLEY;;
 MOON KNIGHT DOPPELGANGER;;;;;
 MOON KNIGHT ; MUTANT X-VERSE;;;;
 MOON WOLF;;;;;
 MOONBOY;;;;;
 MOONDANCER;;;;;
 MOONDARK;;;;;
 MOONDRAGON;HEATHER DOUGLAS;;;;
 MOONDRAGON DOPPELGANGER;;;;;
 MOONGLOW;;;;;
 MOONHUNTER;ZACK MOONHUNTER;;;;
 MOONRAKER;SLADE TRUMAN;GUSTAV BRANDT II;;;
 MOONSTALKER;KIANA;;;;
 MOONSTOMP;;;;;
 MOONSTONE;LLOYD BLOCH;;;;
 MOONSTONE II;KARLA SOFEN ;;;;
 MOORE; CONNIE;;;;
 MOORE; TONI;;;;
 MOOT;;;;;
 MORAN; KEVIN;;;;
 MORBIUS;DR. MICHAEL MORBIUS;;;;
 MORDRED THE EVIL;;;;;
 MORDO; ASTRID;;;;
 MOREAU; DAVID;;;;
 MOREAU; PHILLIP;;;;
 MORELLE; NOLAN;;;;
 MORG;;;;;
 MORGAN;;;;;
 MORGAN; DR. VIVIAN;;;;
 MORGAN; JERROLD JERRY;;;;
 MORLAK; MARIS;;;;
 MORLEY;;;;;
 MORLUN;;;;;
 MORNING STAR;ZVEZDA DENNISTA;MARYA MESHKOV;;;
 MORPH;;;;;
 MORPHEUS;ROBERT MARKHAM;;;;
 MORRELL; SABRINA;;;;
 MORRISON; AMANDA PAYNE;;;;
 MORRISON; JESSICA;;;;
 MORETTI;;;;;
 MOSES;;;;;
 MOSH;GLENN;;;;
 MOSLEY; WARDEN;;;;
 MOTH;;;;;
 MOTHER INFERIOR;;;;;
 MOTHER NIGHT;SUSAN SCARBO;;;;
 MOTHER OF PEARL;;;;;
 MOTHER SUPERIOR;;;;;
 MOTHER-OF-PAIN;;;;;
 MOUNTJOY;;;;;
 MOUSE;;;;;
 MOWAT; FARLEY;;;;
 MOY; ALYSSA;;;;
 MR. DEATH;;;;;
 MR. DOLL;NATHAN DOLLY;;;;
 MR. FANTASTIC;REED RICHARDS ;;;;
 MR. FANTASTIC DOPPELGANGER;;;;;
 MR. FEAR;ZOLTAN DRAGO;;;;
 MR. FEAR III;PROF. LAWRENCE LARRY CRANSTON;;;;
 MR. FEAR IV;ALAN FAGAN;;;;
 MR. FEAR V;;;;;
 MR. FX;;;;;
 MR. IMMORTAL;;;;;
 MR. JIP;;;;;
 MR. JUSTICE;TIMOTHY CARNEY;;;;
 MR. LUCK;RAMON GARCIA;;;;
 MR. LUCK II;PHILIP GARCIA;;;;
 MR. MOBIUS;;;;;
 MR. NACHT;;;;;
 MR. PAYBACK;;;;;
 MR. SCRATCH;;;;;
 MR. SCRATCH II;BLISS;;;;
 MR. SINISTER;NATHAN ESSEX;;;;
 MR. SINISTER ; AOA;;;;
 MR. SINISTER ; MUTANT X-VERSE;;;;
 MR. TERMINEUS;AMODEUS Q. TERMINEUS;;;;
 MR. X;;;;;
 MROTH;;;;;
 MS. FORTUNE;;;;;
 MS. MARVEL II;SHARON VENTURA;;;;
 MS. NOVA;;;;;
 MUELLER; AMANDA;;;;
 MUGGINS; MAMIE;;;;
 MULDOON; SGT. BRIAN;;;;
 MULDOON; TEXAS JACK;;;;
 MULLANY; MIKE;;;;
 MULTIPLE MAN;JAMES ARTHUR JAMIE MADROX;;;;
 MULTIPLE MAN DOPPELGANGER;;;;;
 MUMM; MAX;;;;
 MUNDY; SHANE;;;;
 MUNIN;;;;;
 MUNIPOOR;;;;;
 MUNOZ; CARLOS;;;;
 MUNROE; DAVID;;;;
 MUNROE; N'DARE;;;;
 MUNSON;;;;;
 MUNSON; CLAUDIA;;;;
 MURDER;;;;;
 MURDOCK; BATTLING JACK;;;;
 MURDOCK; MATT ; TIMESLIDE;;;
 MURDOCK; SISTER MAGGIE;;;;
 MURMUR;;;;;
 MURMUR II;ARLETTE TRUFFAUT;;;;
 MURPHY; JOBOA;;;;
 MURPHY; MELISSA;;;;
 MURPHY; SEAN;;;;
 MURRAY; WILLIAM T. BILL;;;;
 MUSE;SHANNON FITZPATRICK;;;;
 MUSTANG;;;;;
 MUTANT MASTER;;;;;
 MUTAURUS;;;;;
 MUTO; JUNZO;;;;
 MYCROFT;;;;;
 MYLZOB'RYN; CHIEF;;;;
 MYSTERIA;;;;;
 MYSTERIO;QUENTIN BECK;NICHOLAS MACABE;;;
 MYSTERIO II;DANIEL BERKHART;;;;
 MYSTERIUM;DR. JOSEPH LIGHTNER;;;;
 MYSTIQUE;RAVEN DARKHOLME;MALLORY BRICKMAN;B. BYRON BIGGS;RONNIE;
 MYSTIQUE ; MUTANT X-VERSE;;;;
 N'ASTIRH;;;;;
 N'DELE;;;;;
 N'GAMI;;;;;
 N'GAMO;;;;;
 N'GASSI;;;;;
 NACHT; HERR;;;;
 NAGA;;;;;
 NAGALA;;;;;
 NAGAN; DR. ARTHUR;;;;
 NAHREES [INHUMAN];;;;;
 NAILS;;;;;
 NAILS II;JOANIE EATON;;;;
 NAIP; SYNTHIA;;;;
 NAKKA;;;;;
 NAKOTA;;;;;
 NALES; DET. REBECCA RUSTY;;;;
 NAMELESS ONE;;;;;
 NAMELESS ONE II;;;;;
 NAMORA;AQUARIA NAUTICA NEPTUNIA [ATLANTEAN];;;;
 NAMORITA;NITA PRENTISS [ATLANTEAN];;;;
 NAMORITA DOPPELGANGER;;;;;
 NAMORITA ; MUTANT X-VERSE;;;;
 NANABOZHO;;;;;
 NANNY;;;;;
 NANNY II;;;;;
 NAPIER; RAMONA DR.;;;;
 NARDI;;;;;
 NASH; JOHN JOHNNY THE GENT;;;;
 NASH; SABRINA;;;;
 NAUDA;;;;;
 NAUTILUS;;;;;
 NAVARRO;;;;;
 NAZE;;;;;
 NEBULA;;;;;
 NEBULO;;;;;
 NEBULON;;;;;
 NECRODAMUS;;;;;
 NECROM;;;;;
 NECROMANCER;DR. STEPHEN STRANGE (COUNTER-EARTH);;;;
 NEDDA;;;;;
 NEEDLE;;;;;
 NEFFETHESK;;;;;
 NEIFI [INHUMAN];;;;;
 NEKOBAH; ROMAN;;;;
 NEKRA;ADRIENNE HATROS;;;;
 NELIT;;;;;
 NELSON; CANDACE;;;;
 NELSON; DEBBIE HARRIS;;;;
 NELSON; FRANKLIN FOGGY;;;;
 NEMESIS;;;;;
 NEOPHYTE;;;;;
 NEPHRI;;;;;
 NEPTUNE [OLYMPIAN];;;;;
 NEPTUNIUM;;;;;
 NEREEL;;;;;
 NESTOR;;;;;
 NETTLES;;;;;
 NETWORK NINA;;;;;
 NEUROTAP;MICHELLE BALTERS;;;;
 NEUT;;;;;
 NEUTRON;;;;;
